order_item_id,order_id,product_id,quantity,unit_price,discount
4433,102551,568,3,14.83,0.05
4434,102552,394,4,330.45,0.1
4435,102552,319,3,105.53,0.0
4436,102553,159,2,27.05,0.0
4437,102553,237,4,500.91,0.0
4438,102554,349,1,217.78,0.0
4439,102554,252,3,448.09,0.0
4440,102555,180,4,241.86,0.1
4441,102555,503,4,238.55,0.0
4442,102556,337,3,48.28,0.05
4443,102556,427,1,246.84,0.05
4444,102557,800,3,167.09,0.1
4445,102558,1066,4,148.23,0.0
4446,102558,701,2,84.65,0.0
4447,102559,447,4,319.01,0.0
4448,102560,731,4,68.89,0.0
4449,102561,203,2,14.27,0.0
4450,102561,934,3,267.11,0.0
4451,102562,1055,4,384.51,0.0
4452,102563,27,3,1442.39,0.0
4453,102564,154,3,84.53,0.0
4454,102565,786,1,80.59,0.05
4455,102566,859,3,77.97,0.0
4456,102567,429,2,284.75,0.0
4457,102568,994,3,1368.18,0.05
4458,102569,990,2,40.09,0.0
4459,102569,1114,2,77.84,0.1
4460,102569,1085,3,276.75,0.05
4461,102570,83,4,179.13,0.0
4462,102571,488,2,169.23,0.05
4463,102572,1014,2,104.65,0.05
4464,102573,138,3,596.66,0.0
4465,102574,413,2,275.88,0.0
4466,102574,1064,1,43.22,0.15
4467,102574,895,3,27.33,0.0
4468,102575,463,4,40.9,0.0
4469,102576,317,3,151.65,0.05
4470,102577,560,4,212.84,0.0
4471,102578,174,4,114.62,0.05
4472,102578,575,2,71.19,0.1
4473,102579,87,1,255.72,0.0
4474,102580,702,3,1460.15,0.0
4475,102581,74,4,159.78,0.0
4476,102581,931,3,102.79,0.05
4477,102582,1170,4,449.0,0.0
4478,102582,326,2,141.54,0.0
4479,102583,851,4,94.6,0.15
4480,102584,377,1,153.52,0.0
4481,102585,1031,2,60.46,0.0
4482,102586,124,4,43.22,0.0
4483,102587,27,4,1442.39,0.0
4484,102587,1136,3,61.12,0.05
4485,102588,918,1,1424.51,0.0
4486,102588,542,1,51.91,0.0
4487,102588,655,4,49.76,0.0
4488,102589,151,4,94.91,0.05
4489,102590,905,2,525.11,0.1
4490,102590,165,2,190.18,0.0
4491,102591,931,4,97.38,0.1
4492,102592,996,4,511.67,0.05
4493,102593,1163,4,16.67,0.05
4494,102594,1148,3,23.79,0.0
4495,102595,57,4,118.22,0.1
4496,102596,625,1,165.53,0.0
4497,102596,848,4,47.53,0.0
4498,102597,783,2,72.81,0.1
4499,102597,10,4,63.8,0.0
4500,102597,796,4,76.57,0.0
4501,102598,997,4,285.63,0.0
4502,102599,759,2,108.45,0.0
4503,102599,364,1,29.27,0.05
4504,102599,77,4,8.04,0.0
4505,102600,566,3,83.99,0.0
4506,102601,431,1,146.96,0.1
4507,102602,752,2,273.38,0.0
4508,102602,1199,3,8.8,0.15
4509,102603,372,3,11.89,0.0
4510,102604,603,4,55.35,0.05
4511,102604,409,1,434.99,0.0
4512,102604,476,3,351.3,0.0
4513,102605,410,1,572.45,0.0
4514,102606,671,3,96.36,0.1
4515,102606,133,2,50.2,0.1
4516,102607,443,1,288.9,0.15
4517,102607,906,3,229.19,0.05
4518,102607,452,3,103.68,0.0
4519,102608,30,3,4.4,0.15
4520,102608,975,4,55.73,0.05
4521,102609,747,1,767.2,0.0
4522,102609,501,3,36.64,0.0
4523,102610,206,3,111.29,0.0
4524,102610,279,2,199.45,0.0
4525,102610,1180,4,28.69,0.1
4526,102611,474,2,210.43,0.05
4527,102612,322,2,147.65,0.05
4528,102613,558,1,24.32,0.0
4529,102614,997,1,257.07,0.1
4530,102614,1077,2,172.05,0.0
4531,102615,566,4,83.99,0.0
4532,102616,610,2,220.99,0.0
4533,102616,1186,3,146.15,0.05
4534,102616,1181,4,92.45,0.0
4535,102617,999,3,217.87,0.05
4536,102617,429,3,284.75,0.0
4537,102618,188,4,50.83,0.05
4538,102619,917,3,56.85,0.0
4539,102619,589,1,35.7,0.0
4540,102620,729,4,38.95,0.0
4541,102620,1007,4,363.01,0.15
4542,102620,1109,4,19.62,0.05
4543,102621,682,3,189.7,0.0
4544,102621,389,4,159.04,0.05
4545,102622,793,3,136.53,0.0
4546,102623,508,3,93.57,0.0
4547,102624,251,4,60.06,0.0
4548,102624,843,4,34.59,0.0
4549,102625,799,3,19.96,0.0
4550,102625,185,2,782.7,0.05
4551,102625,869,4,189.17,0.05
4552,102625,216,1,279.13,0.05
4553,102626,1143,4,316.67,0.15
4554,102626,564,4,191.73,0.0
4555,102627,150,3,334.91,0.0
4556,102628,648,2,1328.48,0.0
4557,102629,176,3,701.26,0.0
4558,102629,82,1,399.41,0.0
4559,102630,622,4,118.4,0.0
4560,102630,314,1,106.02,0.05
4561,102631,1171,3,328.97,0.0
4562,102631,595,3,44.05,0.0
4563,102632,206,2,105.73,0.05
4564,102632,727,2,226.47,0.1
4565,102633,649,1,203.52,0.0
4566,102633,365,1,7.79,0.0
4567,102634,214,4,11.49,0.0
4568,102634,1050,4,138.91,0.05
4569,102634,64,1,56.67,0.0
4570,102634,823,3,192.03,0.05
4571,102635,54,2,157.96,0.0
4572,102635,1037,1,160.04,0.1
4573,102636,979,1,26.79,0.0
4574,102636,735,4,171.83,0.0
4575,102637,1198,3,133.18,0.0
4576,102637,77,4,7.24,0.1
4577,102637,412,1,74.18,0.05
4578,102637,417,1,1113.6,0.05
4579,102638,670,4,33.91,0.05
4580,102638,382,4,1434.22,0.0
4581,102638,375,1,46.56,0.0
4582,102638,155,1,1001.41,0.0
4583,102639,845,1,258.98,0.05
4584,102640,336,3,116.78,0.05
4585,102641,817,2,47.52,0.05
4586,102642,1158,3,45.24,0.15
4587,102643,644,2,360.71,0.1
4588,102643,745,2,1237.88,0.0
4589,102644,811,2,17.15,0.0
4590,102644,130,3,173.92,0.0
4591,102645,637,1,65.32,0.0
4592,102646,652,2,19.88,0.15
4593,102646,604,1,157.42,0.0
4594,102647,633,1,347.8,0.05
4595,102647,347,3,29.98,0.05
4596,102647,809,4,164.58,0.15
4597,102648,1032,3,143.0,0.1
4598,102648,325,2,68.35,0.1
4599,102649,1162,3,163.51,0.05
4600,102650,997,2,285.63,0.0
4601,102651,1089,2,45.43,0.0
4602,102651,1143,4,372.55,0.0
4603,102652,811,2,15.43,0.1
4604,102652,85,4,65.1,0.0
4605,102653,358,3,96.01,0.0
4606,102653,369,4,113.7,0.1
4607,102654,402,1,477.77,0.0
4608,102654,993,3,11.48,0.05
4609,102655,1051,4,50.85,0.15
4610,102656,284,1,125.9,0.0
4611,102657,346,3,266.56,0.0
4612,102658,253,1,195.18,0.0
4613,102659,818,1,215.76,0.05
4614,102659,387,2,25.14,0.1
4615,102659,308,1,20.76,0.0
4616,102660,452,4,103.68,0.0
4617,102661,277,1,70.6,0.15
4618,102662,390,4,287.25,0.0
4619,102663,923,1,159.34,0.0
4620,102664,783,1,72.81,0.1
4621,102664,719,1,91.88,0.1
4622,102665,244,3,1316.95,0.1
4623,102665,1086,3,98.69,0.0
4624,102666,238,3,117.17,0.0
4625,102667,931,4,108.2,0.0
4626,102668,484,2,52.39,0.0
4627,102669,242,3,251.02,0.05
4628,102670,152,2,98.42,0.0
4629,102670,56,1,90.63,0.0
4630,102670,18,3,73.82,0.0
4631,102671,881,4,30.76,0.05
4632,102672,1060,2,414.91,0.0
4633,102672,269,3,17.34,0.15
4634,102673,609,4,63.96,0.0
4635,102673,308,3,20.76,0.0
4636,102674,1130,4,46.73,0.0
4637,102675,247,3,94.37,0.0
4638,102676,1180,1,30.29,0.05
4639,102676,211,4,42.63,0.0
4640,102677,473,1,183.44,0.05
4641,102678,94,2,389.37,0.0
4642,102679,209,3,11.87,0.1
4643,102680,778,4,202.22,0.1
4644,102680,921,3,268.47,0.0
4645,102680,819,3,50.9,0.0
4646,102681,313,4,233.99,0.0
4647,102682,40,2,456.39,0.0
4648,102682,219,1,27.92,0.15
4649,102682,65,2,237.97,0.15
4650,102682,445,4,939.66,0.05
4651,102683,433,2,1129.68,0.0
4652,102683,1074,4,216.56,0.0
4653,102684,468,2,524.79,0.0
4654,102684,1001,3,421.17,0.05
4655,102685,335,4,249.19,0.0
4656,102685,802,4,453.25,0.05
4657,102686,204,1,17.79,0.1
4658,102686,213,1,443.36,0.0
4659,102687,507,4,272.49,0.0
4660,102688,815,3,135.8,0.1
4661,102688,95,3,149.86,0.05
4662,102688,49,1,54.87,0.05
4663,102689,193,4,219.84,0.0
4664,102689,293,1,65.21,0.0
4665,102689,601,2,130.25,0.0
4666,102690,1041,1,6.52,0.0
4667,102691,311,2,269.61,0.05
4668,102691,126,3,348.29,0.0
4669,102692,874,1,71.23,0.0
4670,102693,983,3,153.27,0.1
4671,102694,607,2,126.0,0.0
4672,102694,822,1,237.26,0.0
4673,102695,488,4,160.33,0.1
4674,102695,1124,2,107.52,0.0
4675,102696,225,2,532.8,0.05
4676,102697,1197,1,78.84,0.0
4677,102698,169,4,64.94,0.1
4678,102698,720,3,143.69,0.0
4679,102699,685,1,560.91,0.05
4680,102699,58,4,421.04,0.1
4681,102700,84,4,533.14,0.0
4682,102700,468,3,524.79,0.0
4683,102701,1179,4,827.07,0.1
4684,102702,548,2,7.3,0.05
4685,102702,248,3,135.51,0.0
4686,102703,1043,3,89.1,0.05
4687,102703,343,2,88.38,0.05
4688,102703,676,2,242.29,0.0
4689,102704,298,1,56.72,0.0
4690,102705,557,2,100.98,0.15
4691,102705,1099,2,481.45,0.1
4692,102706,1099,3,534.94,0.0
4693,102707,898,1,458.84,0.05
4694,102708,53,3,230.2,0.1
4695,102709,943,3,188.9,0.0
4696,102709,411,1,48.84,0.0
4697,102710,354,3,60.77,0.0
4698,102711,946,2,116.15,0.0
4699,102711,939,4,275.0,0.0
4700,102712,764,3,268.52,0.0
4701,102712,323,2,72.64,0.0
4702,102713,576,1,45.92,0.0
4703,102713,844,4,35.68,0.0
4704,102713,67,4,43.84,0.05
4705,102713,538,1,58.99,0.1
4706,102714,790,1,15.42,0.0
4707,102714,913,1,180.65,0.15
4708,102715,1085,1,291.32,0.0
4709,102716,628,1,86.54,0.0
4710,102717,416,1,178.81,0.1
4711,102718,237,4,500.91,0.0
4712,102719,109,4,242.06,0.0
4713,102720,698,2,77.92,0.0
4714,102721,853,4,39.62,0.0
4715,102722,456,2,74.28,0.0
4716,102722,397,1,1212.23,0.15
4717,102723,124,3,43.22,0.0
4718,102724,318,1,1144.25,0.05
4719,102725,228,4,37.76,0.15
4720,102726,1195,3,316.24,0.0
4721,102727,171,4,26.93,0.0
4722,102727,549,3,169.89,0.0
4723,102727,345,4,118.51,0.0
4724,102728,167,4,260.76,0.05
4725,102728,1155,4,49.17,0.1
4726,102729,1148,4,23.79,0.0
4727,102729,98,2,69.82,0.0
4728,102729,39,1,244.13,0.0
4729,102730,504,4,10.65,0.05
4730,102731,341,2,378.19,0.05
4731,102731,964,2,35.06,0.0
4732,102731,809,4,193.62,0.0
4733,102732,40,4,410.75,0.1
4734,102733,901,2,192.28,0.1
4735,102733,840,3,341.01,0.0
4736,102734,126,2,348.29,0.0
4737,102735,1186,1,146.15,0.05
4738,102735,823,4,202.14,0.0
4739,102735,91,1,124.02,0.0
4740,102735,1179,2,873.02,0.05
4741,102736,494,4,369.35,0.0
4742,102736,926,4,80.83,0.0
4743,102736,1025,1,36.92,0.15
4744,102737,23,1,128.7,0.0
4745,102737,168,4,79.49,0.0
4746,102738,1158,4,53.22,0.0
4747,102739,59,1,9.23,0.0
4748,102739,24,3,439.0,0.0
4749,102739,354,1,54.69,0.1
4750,102739,456,1,66.85,0.1
4751,102740,525,3,77.45,0.0
4752,102740,938,3,117.84,0.0
4753,102741,11,2,166.46,0.0
4754,102742,1148,3,21.41,0.1
4755,102742,119,1,478.16,0.0
4756,102743,699,2,432.33,0.0
4757,102743,5,1,12.36,0.0
4758,102743,231,2,478.62,0.05
4759,102744,1150,4,150.0,0.05
4760,102744,500,3,6.54,0.0
4761,102744,770,4,15.65,0.15
4762,102745,1058,3,322.1,0.05
4763,102746,1154,2,9.03,0.0
4764,102746,181,3,170.71,0.0
4765,102746,293,2,58.69,0.1
4766,102747,665,2,36.06,0.0
4767,102748,506,1,111.43,0.0
4768,102749,960,1,5.42,0.0
4769,102750,1047,2,360.68,0.1
4770,102751,483,3,210.92,0.0
4771,102752,890,2,322.98,0.05
4772,102753,249,3,60.22,0.0
4773,102753,1075,1,850.03,0.1
4774,102754,730,2,99.31,0.0
4775,102754,551,3,216.42,0.0
4776,102755,743,2,33.09,0.0
4777,102756,201,2,90.24,0.0
4778,102756,744,3,85.66,0.05
4779,102756,932,3,48.48,0.05
4780,102756,72,4,41.83,0.1
4781,102757,225,1,560.84,0.0
4782,102757,386,4,296.13,0.05
4783,102757,1064,3,50.85,0.0
4784,102758,1081,1,169.42,0.0
4785,102758,969,2,337.96,0.05
4786,102759,524,1,11.41,0.0
4787,102760,1061,4,24.37,0.05
4788,102760,496,1,57.52,0.05
4789,102760,379,1,116.41,0.1
4790,102761,667,4,224.44,0.0
4791,102762,1049,2,63.63,0.0
4792,102763,1030,1,293.45,0.05
4793,102763,249,1,60.22,0.0
4794,102764,1003,1,165.67,0.0
4795,102765,338,4,298.8,0.05
4796,102765,619,3,209.83,0.0
4797,102766,412,4,78.08,0.0
4798,102766,1048,3,160.66,0.0
4799,102767,848,1,42.78,0.1
4800,102767,234,2,231.77,0.0
4801,102768,203,1,14.27,0.0
4802,102768,766,3,85.84,0.0
4803,102768,120,4,101.39,0.1
4804,102769,125,1,8.98,0.0
4805,102769,734,2,472.79,0.0
4806,102769,1117,1,49.78,0.05
4807,102770,526,2,4.77,0.0
4808,102771,683,3,41.38,0.0
4809,102771,663,2,1072.41,0.0
4810,102772,1051,4,50.85,0.15
4811,102772,68,1,46.84,0.0
4812,102773,383,1,60.89,0.1
4813,102773,422,2,33.98,0.0
4814,102774,799,2,19.96,0.0
4815,102775,924,4,33.88,0.0
4816,102775,87,1,255.72,0.0
4817,102776,328,1,22.28,0.0
4818,102777,271,4,61.42,0.0
4819,102778,284,3,125.9,0.0
4820,102779,92,4,253.36,0.15
4821,102779,938,1,117.84,0.0
4822,102779,683,1,39.31,0.05
4823,102780,906,4,241.25,0.0
4824,102781,370,3,11.41,0.15
4825,102782,721,1,104.76,0.0
4826,102783,171,4,25.58,0.05
4827,102784,742,4,27.81,0.0
4828,102784,569,2,62.2,0.0
4829,102785,897,1,27.03,0.0
4830,102786,909,4,203.57,0.1
4831,102787,784,4,379.75,0.1
4832,102787,1040,2,239.79,0.0
4833,102787,673,3,71.09,0.0
4834,102788,766,4,72.96,0.15
4835,102789,91,4,111.62,0.1
4836,102790,163,4,129.54,0.05
4837,102791,890,1,305.98,0.1
4838,102791,640,4,13.34,0.15
4839,102791,200,2,61.79,0.0
4840,102792,236,3,106.41,0.05
4841,102793,853,4,37.64,0.05
4842,102793,320,4,119.11,0.0
4843,102793,1170,4,404.1,0.1
4844,102794,490,1,1055.95,0.15
4845,102794,817,2,50.02,0.0
4846,102794,138,3,596.66,0.0
4847,102794,1023,4,56.05,0.05
4848,102795,359,4,48.87,0.0
4849,102795,294,2,85.69,0.0
4850,102795,750,3,102.89,0.05
4851,102795,154,2,84.53,0.0
4852,102796,718,2,27.13,0.0
4853,102797,206,3,111.29,0.0
4854,102797,499,4,169.42,0.0
4855,102797,1184,3,173.55,0.0
4856,102798,889,1,42.51,0.0
4857,102798,787,3,45.45,0.0
4858,102799,850,3,567.83,0.0
4859,102800,631,3,48.17,0.1
4860,102800,573,3,181.83,0.0
4861,102801,1173,3,918.31,0.0
4862,102801,801,2,16.14,0.05
4863,102802,934,3,267.11,0.0
4864,102802,589,4,35.7,0.0
4865,102802,29,3,160.89,0.0
4866,102803,390,3,244.16,0.15
4867,102804,371,3,231.69,0.0
4868,102805,88,3,68.69,0.05
4869,102805,901,2,213.65,0.0
4870,102805,763,3,245.95,0.0
4871,102806,583,2,1323.26,0.05
4872,102806,703,4,15.7,0.1
4873,102807,341,1,398.1,0.0
4874,102807,136,2,366.51,0.05
4875,102807,760,1,259.06,0.05
4876,102808,235,1,113.53,0.05
4877,102809,776,2,122.98,0.05
4878,102810,134,2,239.41,0.0
4879,102810,812,1,94.34,0.0
4880,102811,153,3,106.16,0.0
4881,102812,393,2,113.98,0.05
4882,102812,1141,4,159.93,0.05
4883,102812,1003,4,157.39,0.05
4884,102812,55,4,182.72,0.0
4885,102813,9,4,61.53,0.0
4886,102814,717,4,5.16,0.0
4887,102814,160,1,253.32,0.05
4888,102815,810,1,170.32,0.0
4889,102815,944,4,533.89,0.0
4890,102816,1005,4,214.3,0.05
4891,102816,124,1,41.06,0.05
4892,102816,82,4,399.41,0.0
4893,102817,836,2,218.18,0.0
4894,102817,703,2,17.44,0.0
4895,102818,437,3,111.36,0.15
4896,102818,495,2,122.6,0.0
4897,102818,440,4,127.31,0.05
4898,102819,325,1,75.94,0.0
4899,102819,9,1,61.53,0.0
4900,102820,52,1,62.34,0.0
4901,102821,1050,4,146.22,0.0
4902,102821,73,3,83.81,0.0
4903,102822,534,3,214.49,0.0
4904,102823,68,3,46.84,0.0
4905,102824,929,4,9.31,0.1
4906,102825,854,1,889.66,0.0
4907,102826,382,4,1219.09,0.15
4908,102826,505,4,10.98,0.0
4909,102826,597,1,149.34,0.05
4910,102827,1061,1,25.65,0.0
4911,102828,542,4,46.72,0.1
4912,102828,622,4,106.56,0.1
4913,102828,85,1,65.1,0.0
4914,102829,1134,1,352.35,0.0
4915,102830,1180,2,31.88,0.0
4916,102830,625,1,165.53,0.0
4917,102830,167,4,274.48,0.0
4918,102831,526,2,4.77,0.0
4919,102832,590,2,63.2,0.0
4920,102833,745,4,1175.99,0.05
4921,102833,1148,4,20.22,0.15
4922,102833,436,1,132.2,0.0
4923,102834,553,2,113.43,0.05
4924,102834,19,4,190.55,0.1
4925,102834,909,2,214.88,0.05
4926,102835,362,1,198.13,0.1
4927,102835,1150,1,150.0,0.05
4928,102835,1025,1,41.26,0.05
4929,102835,1068,1,106.6,0.0
4930,102836,1103,4,119.95,0.0
4931,102836,784,3,358.66,0.15
4932,102837,555,2,40.2,0.0
4933,102837,295,1,200.85,0.1
4934,102837,791,4,27.1,0.1
4935,102838,615,1,235.29,0.0
4936,102839,149,4,74.57,0.05
4937,102840,1111,1,279.84,0.15
4938,102841,352,4,153.83,0.05
4939,102841,477,1,39.63,0.0
4940,102842,136,3,347.22,0.1
4941,102843,1159,2,771.18,0.05
4942,102844,693,3,214.26,0.1
4943,102844,550,4,297.21,0.0
4944,102844,687,1,100.24,0.0
4945,102845,516,2,83.5,0.0
4946,102845,874,2,64.11,0.1
4947,102845,483,2,210.92,0.0
4948,102845,640,3,14.91,0.05
4949,102846,735,2,163.24,0.05
4950,102847,214,1,10.92,0.05
4951,102848,489,2,193.66,0.0
4952,102849,703,3,17.44,0.0
4953,102850,610,4,220.99,0.0
4954,102851,930,4,71.22,0.0
4955,102851,406,4,54.59,0.0
4956,102852,970,4,1065.95,0.05
4957,102853,1099,4,508.19,0.05
4958,102854,208,3,34.89,0.0
4959,102855,2,2,249.67,0.0
4960,102855,683,4,41.38,0.0
4961,102855,979,4,26.79,0.0
4962,102856,670,3,35.69,0.0
4963,102856,695,4,42.38,0.15
4964,102856,632,4,1031.77,0.0
4965,102857,113,1,193.54,0.0
4966,102858,566,2,75.59,0.1
4967,102858,676,2,218.06,0.1
4968,102859,1048,2,152.63,0.05
4969,102859,20,1,127.76,0.0
4970,102860,1120,3,1058.06,0.15
4971,102860,941,3,67.75,0.05
4972,102861,1148,2,23.79,0.0
4973,102861,972,4,133.36,0.05
4974,102861,94,1,389.37,0.0
4975,102862,986,3,398.94,0.0
4976,102862,1038,2,409.43,0.0
4977,102863,222,3,98.59,0.0
4978,102864,1154,2,9.03,0.0
4979,102865,44,1,45.63,0.0
4980,102866,1185,2,13.22,0.0
4981,102866,696,1,13.49,0.0
4982,102867,1033,1,496.77,0.0
4983,102867,966,4,64.89,0.0
4984,102868,1100,4,6.29,0.0
4985,102869,1195,4,268.8,0.15
4986,102870,316,2,127.27,0.0
4987,102871,1073,3,14.78,0.0
4988,102871,914,4,376.07,0.1
4989,102871,464,3,446.21,0.05
4990,102871,1119,3,126.47,0.0
4991,102872,156,1,285.36,0.05
4992,102873,205,3,73.0,0.05
4993,102874,864,4,25.22,0.0
4994,102874,446,1,291.49,0.05
4995,102875,79,1,1494.33,0.0
4996,102875,1175,1,912.8,0.15
4997,102876,1054,2,143.45,0.0
4998,102876,675,4,189.95,0.0
4999,102876,375,2,44.23,0.05
5000,102876,673,3,71.09,0.0
5001,102877,54,1,150.06,0.05
5002,102877,571,4,22.5,0.15
5003,102877,549,2,161.4,0.05
5004,102878,851,4,111.29,0.0
5005,102878,997,2,257.07,0.1
5006,102879,30,3,5.18,0.0
5007,102880,257,3,86.99,0.0
5008,102880,473,3,193.1,0.0
5009,102881,722,3,271.25,0.1
5010,102882,951,3,123.62,0.05
5011,102882,452,3,103.68,0.0
5012,102882,705,1,32.94,0.0
5013,102883,1149,2,55.54,0.05
5014,102883,1132,2,146.96,0.0
5015,102884,190,3,578.28,0.0
5016,102884,423,1,283.49,0.05
5017,102885,723,2,384.66,0.0
5018,102886,616,1,552.33,0.0
5019,102886,1079,4,120.68,0.0
5020,102887,582,1,280.64,0.05
5021,102888,366,1,120.51,0.0
5022,102888,245,1,129.73,0.0
5023,102889,516,3,83.5,0.0
5024,102890,380,1,202.31,0.0
5025,102891,290,3,352.2,0.0
5026,102891,330,1,233.43,0.0
5027,102891,434,4,157.83,0.0
5028,102891,320,4,119.11,0.0
5029,102892,431,2,163.29,0.0
5030,102893,134,1,227.44,0.05
5031,102893,58,2,467.82,0.0
5032,102894,65,3,237.97,0.15
5033,102894,885,4,19.61,0.1
5034,102895,478,4,27.61,0.05
5035,102896,98,3,69.82,0.0
5036,102896,938,1,117.84,0.0
5037,102897,535,4,96.76,0.05
5038,102897,136,1,385.8,0.0
5039,102897,930,2,60.54,0.15
5040,102898,111,2,214.31,0.0
5041,102898,301,4,60.04,0.0
5042,102899,922,4,71.21,0.0
5043,102900,535,3,96.76,0.05
5044,102900,316,3,114.54,0.1
5045,102900,682,1,180.21,0.05
5046,102900,534,2,193.04,0.1
5047,102901,970,3,1009.85,0.1
5048,102901,147,3,150.57,0.05
5049,102902,94,3,389.37,0.0
5050,102903,789,2,16.06,0.15
5051,102903,109,3,217.85,0.1
5052,102903,645,4,58.3,0.0
5053,102903,732,1,22.95,0.05
5054,102904,642,2,8.71,0.0
5055,102904,968,4,239.71,0.0
5056,102905,460,1,120.98,0.15
5057,102906,60,2,74.91,0.0
5058,102907,57,2,131.35,0.0
5059,102908,1057,3,942.49,0.0
5060,102908,1181,3,92.45,0.0
5061,102908,11,4,149.81,0.1
5062,102909,454,4,65.52,0.0
5063,102909,535,4,101.85,0.0
5064,102910,697,2,10.36,0.0
5065,102911,1001,3,443.34,0.0
5066,102912,194,1,65.71,0.0
5067,102912,938,3,100.16,0.15
5068,102912,545,2,821.76,0.0
5069,102912,829,3,229.47,0.0
5070,102913,288,1,70.97,0.05
5071,102913,1067,3,132.24,0.0
5072,102914,381,3,38.62,0.0
5073,102914,200,2,61.79,0.0
5074,102915,713,1,52.1,0.15
5075,102915,200,1,61.79,0.0
5076,102916,594,1,78.37,0.0
5077,102916,909,1,214.88,0.05
5078,102917,499,1,160.95,0.05
5079,102918,353,1,31.25,0.1
5080,102918,682,2,189.7,0.0
5081,102919,12,2,1443.62,0.0
5082,102919,617,4,66.61,0.05
5083,102919,72,1,46.48,0.0
5084,102919,258,4,50.58,0.0
5085,102920,831,4,1003.51,0.0
5086,102921,1168,1,90.94,0.1
5087,102922,1169,1,101.81,0.0
5088,102922,608,2,197.11,0.15
5089,102922,433,4,1129.68,0.0
5090,102923,153,2,100.85,0.05
5091,102923,725,3,78.49,0.0
5092,102923,1005,4,225.58,0.0
5093,102923,123,3,171.47,0.05
5094,102924,137,4,135.1,0.0
5095,102924,904,2,539.48,0.15
5096,102924,1188,4,184.95,0.0
5097,102924,1069,3,217.1,0.0
5098,102925,582,1,295.41,0.0
5099,102926,974,4,198.68,0.0
5100,102927,399,3,1022.52,0.0
5101,102927,895,2,27.33,0.0
5102,102928,454,1,65.52,0.0
5103,102928,365,1,7.4,0.05
5104,102928,1195,2,300.43,0.05
5105,102929,928,1,23.53,0.0
5106,102929,277,2,83.06,0.0
5107,102930,493,1,207.56,0.05
5108,102931,357,4,193.6,0.05
5109,102932,866,1,1386.5,0.0
5110,102933,359,1,48.87,0.0
5111,102933,851,1,100.16,0.1
5112,102934,1023,3,56.05,0.05
5113,102935,631,3,50.84,0.05
5114,102935,544,1,135.51,0.1
5115,102935,91,1,111.62,0.1
5116,102936,1066,2,140.82,0.05
5117,102937,1123,3,38.39,0.15
5118,102937,319,1,105.53,0.0
5119,102938,782,4,381.71,0.05
5120,102938,906,2,229.19,0.05
5121,102939,28,2,41.54,0.0
5122,102939,553,2,119.4,0.0
5123,102939,273,1,358.58,0.0
5124,102940,1028,4,128.67,0.0
5125,102941,121,4,136.46,0.0
5126,102942,215,1,6.4,0.0
5127,102942,581,3,104.93,0.0
5128,102942,484,4,49.77,0.05
5129,102942,19,3,201.13,0.05
5130,102943,512,3,79.13,0.0
5131,102944,1018,4,39.03,0.05
5132,102944,800,2,185.66,0.0
5133,102944,1159,3,811.77,0.0
5134,102945,578,4,197.82,0.0
5135,102945,955,1,35.79,0.0
5136,102946,211,1,38.37,0.1
5137,102947,440,1,127.31,0.05
5138,102947,829,3,229.47,0.0
5139,102948,1041,2,6.52,0.0
5140,102948,255,3,133.72,0.0
5141,102949,883,2,39.61,0.0
5142,102949,346,2,253.23,0.05
5143,102949,329,3,186.19,0.0
5144,102949,1176,1,246.3,0.0
5145,102950,979,3,26.79,0.0
5146,102951,803,1,775.93,0.05
5147,102951,854,4,889.66,0.0
5148,102952,123,2,180.49,0.0
5149,102953,567,2,52.28,0.0
5150,102954,238,1,111.31,0.05
5151,102954,12,1,1299.26,0.1
5152,102955,263,3,186.44,0.1
5153,102955,1030,1,308.9,0.0
5154,102956,7,4,301.15,0.05
5155,102956,817,4,50.02,0.0
5156,102957,297,4,430.24,0.0
5157,102957,873,4,192.8,0.0
5158,102957,794,1,27.74,0.0
5159,102958,181,1,170.71,0.0
5160,102959,536,3,149.53,0.0
5161,102959,1195,2,316.24,0.0
5162,102960,668,4,29.13,0.0
5163,102960,301,1,57.04,0.05
5164,102960,408,2,49.69,0.1
5165,102960,1068,3,101.27,0.05
5166,102961,783,1,80.9,0.0
5167,102962,731,1,68.89,0.0
5168,102963,542,3,51.91,0.0
5169,102963,752,1,273.38,0.0
5170,102964,916,4,27.42,0.15
5171,102965,209,3,13.19,0.0
5172,102966,996,4,538.6,0.0
5173,102966,46,4,7.42,0.0
5174,102966,817,3,50.02,0.0
5175,102967,310,1,641.43,0.0
5176,102968,882,1,192.52,0.0
5177,102969,248,2,135.51,0.0
5178,102970,481,2,172.86,0.0
5179,102971,275,3,148.73,0.0
5180,102972,488,2,178.14,0.0
5181,102973,105,1,126.97,0.0
5182,102973,580,3,140.19,0.0
5183,102974,1125,1,22.63,0.0
5184,102975,1153,1,65.05,0.0
5185,102976,139,4,1113.7,0.15
5186,102977,179,1,246.73,0.1
5187,102978,975,4,58.66,0.0
5188,102979,972,4,140.38,0.0
5189,102979,585,2,71.79,0.0
5190,102979,502,3,134.34,0.0
5191,102980,917,3,56.85,0.0
5192,102981,547,4,131.88,0.0
5193,102981,99,2,30.58,0.0
5194,102982,339,4,34.52,0.1
5195,102982,853,2,35.66,0.1
5196,102983,991,2,230.76,0.05
5197,102984,759,3,108.45,0.0
5198,102984,644,2,380.75,0.05
5199,102985,71,4,103.68,0.05
